Employee_ID,Employee_Status,Attrition_Flag,Attrition,Age,Age_Group,Gender,Marital_Status,Education,Education_Field,Department,Job_Role,Job_Level,Job_Involvement,Business_Travel,Distance_From_Home,Distance_Category,Daily_Rate,Hourly_Rate,Monthly_Rate,Monthly_Income,Income_Range,Income_Category,Percent_Salary_Hike,Stock_Option_Level,Performance_Rating,Performance_Category,Environment_Satisfaction,Job_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Overall_Satisfaction,Over_Time,Attrition_Risk,Total_Working_Years,Experience_Group,Years_At_Company,Company_Tenure,Years_In_Current_Role,Years_Since_Last_Promotion,Years_With_Current_Manager,Num_Companies_Worked,Training_Times_Last_Year
985,Active Employee,0,No,39,35-45,Male,Single,5,Life Sciences,Sales,Sales Executive,3,4,Travel Rarely,2,Near (0-5 km),903,41,2560,7880,$6K-<10K,Middle Income,18,0,3,Good,1,3,4,3,2.75,No,Low Risk,9,Mid-Level(6-10),8,8-10 Years,7,0,7,0,3
986,Ex-Employee,1,Yes,40,35-45,Female,Single,3,Life Sciences,Sales,Sales Executive,4,4,Non-Travel,24,Far (16-30 km),1479,100,17071,13194,$10K-<15K,Upper Middle Income,16,0,3,Good,2,2,4,2,2.5,Yes,High Risk,22,Expert(20+),1,1-3 Years,0,0,0,4,2
987,Active Employee,0,No,47,46-55,Male,Divorced,4,Medical,Research & Development,Manufacturing Director,2,4,Travel Frequently,16,Far (16-30 km),1379,64,6759,5067,$3K-<6K,Lower Middle Income,19,0,3,Good,3,3,3,4,3.25,Yes,High Risk,20,Senior(11-20),19,15+ Years,10,2,7,1,3
990,Active Employee,0,No,36,35-45,Male,Divorced,4,Technical Degree,Sales,Sales Executive,2,3,Non-Travel,8,Moderate (6-15 km),1229,84,25952,5079,$3K-<6K,Lower Middle Income,13,2,3,Good,1,4,4,3,3,No,Low Risk,12,Senior(11-20),7,4-7 Years,7,0,7,4,3
991,Ex-Employee,1,Yes,31,26-35,Male,Single,2,Medical,Research & Development,Research Scientist,1,2,Non-Travel,9,Moderate (6-15 km),335,46,10322,2321,<$3K,Lower Income,22,0,4,Excellent,3,1,1,3,2,Yes,High Risk,4,Junior(3-5),3,1-3 Years,2,1,2,0,0
992,Active Employee,0,No,33,26-35,Male,Single,3,Life Sciences,Sales,Manager,4,3,Non-Travel,17,Far (16-30 km),722,38,20489,17444,$15K+,Higher Income,11,0,3,Good,4,3,4,3,3.5,No,Low Risk,10,Mid-Level(6-10),10,8-10 Years,8,6,0,1,2
994,Ex-Employee,1,Yes,29,26-35,Female,Single,3,Life Sciences,Research & Development,Research Scientist,1,2,Travel Rarely,10,Moderate (6-15 km),906,92,11479,2404,<$3K,Lower Income,20,0,4,Excellent,4,1,3,3,2.75,Yes,Moderate Risk,3,Junior(3-5),0,New Joiner,0,0,0,6,5
995,Active Employee,0,No,33,26-35,Female,Single,1,Life Sciences,Research & Development,Research Scientist,1,3,Travel Rarely,13,Moderate (6-15 km),461,53,17241,3452,$3K-<6K,Lower Middle Income,18,0,3,Good,2,4,1,3,2.5,No,Low Risk,5,Junior(3-5),3,1-3 Years,2,0,2,3,4
996,Active Employee,0,No,45,35-45,Female,Divorced,4,Medical,Research & Development,Laboratory Technician,1,3,Travel Rarely,1,Near (0-5 km),974,91,11005,2270,<$3K,Lower Income,14,2,3,Good,4,4,4,3,3.75,No,Low Risk,8,Mid-Level(6-10),5,4-7 Years,3,0,2,3,2
997,Active Employee,0,No,50,46-55,Male,Divorced,2,Medical,Research & Development,Research Director,4,3,Travel Rarely,1,Near (0-5 km),1126,66,6615,17399,$15K+,Higher Income,22,1,4,Excellent,4,4,3,2,3.25,No,Low Risk,32,Expert(20+),5,4-7 Years,4,1,3,9,1
998,Active Employee,0,No,33,26-35,Female,Married,4,Other,Research & Development,Healthcare Representative,2,4,Travel Frequently,1,Near (0-5 km),827,84,20161,5488,$3K-<6K,Lower Middle Income,13,1,3,Good,3,2,1,3,2.25,Yes,Moderate Risk,6,Mid-Level(6-10),6,4-7 Years,5,1,2,1,2
999,Active Employee,0,No,41,35-45,Male,Divorced,3,Medical,Research & Development,Research Director,5,3,Travel Frequently,9,Moderate (6-15 km),840,64,3735,19419,$15K+,Higher Income,17,1,3,Good,1,3,2,4,2.5,No,Low Risk,21,Expert(20+),18,15+ Years,16,0,11,2,2
1001,Active Employee,0,No,27,26-35,Female,Married,4,Technical Degree,Research & Development,Laboratory Technician,1,3,Travel Rarely,16,Far (16-30 km),1134,37,12086,2811,<$3K,Lower Income,14,1,3,Good,3,2,2,3,2.5,No,Low Risk,4,Junior(3-5),2,1-3 Years,2,2,2,9,2
1002,Active Employee,0,No,45,35-45,Male,Married,2,Life Sciences,Research & Development,Laboratory Technician,2,3,Non-Travel,23,Far (16-30 km),248,42,14039,3633,$3K-<6K,Lower Middle Income,15,1,3,Good,4,1,3,3,2.75,Yes,High Risk,9,Mid-Level(6-10),9,8-10 Years,8,0,8,1,2
1003,Active Employee,0,No,47,46-55,Female,Single,2,Life Sciences,Sales,Sales Executive,2,3,Travel Rarely,4,Near (0-5 km),955,83,8571,4163,$3K-<6K,Lower Middle Income,17,0,3,Good,4,4,3,3,3.5,Yes,Moderate Risk,9,Mid-Level(6-10),9,8-10 Years,0,0,7,1,0
1004,Ex-Employee,1,Yes,30,26-35,Female,Married,3,Life Sciences,Research & Development,Research Scientist,1,3,Travel Rarely,22,Far (16-30 km),138,48,11539,2132,<$3K,Lower Income,11,0,3,Good,1,3,2,3,2.25,Yes,High Risk,7,Mid-Level(6-10),5,4-7 Years,2,0,1,4,2
1005,Active Employee,0,No,50,46-55,Male,Married,3,Life Sciences,Research & Development,Manufacturing Director,4,3,Travel Rarely,24,Far (16-30 km),939,95,4161,13973,$10K-<15K,Upper Middle Income,18,1,3,Good,4,3,4,3,3.5,Yes,High Risk,22,Expert(20+),12,10-15 Years,11,1,5,3,2
1006,Active Employee,0,No,38,35-45,Male,Married,1,Medical,Research & Development,Research Scientist,1,3,Travel Frequently,10,Moderate (6-15 km),1391,66,12127,2684,<$3K,Lower Income,17,1,3,Good,3,3,2,2,2.5,No,Low Risk,3,Junior(3-5),2,1-3 Years,1,0,2,0,0
1007,Active Employee,0,No,46,46-55,Male,Divorced,2,Medical,Research & Development,Manufacturing Director,3,3,Travel Rarely,7,Moderate (6-15 km),566,75,24208,10845,$10K-<15K,Upper Middle Income,13,1,3,Good,4,3,2,3,3,No,Low Risk,13,Senior(11-20),8,8-10 Years,7,0,7,6,3
1009,Active Employee,0,No,24,18-25,Female,Divorced,1,Medical,Research & Development,Manufacturing Director,2,2,Travel Rarely,17,Far (16-30 km),1206,41,24117,4377,$3K-<6K,Lower Middle Income,15,2,3,Good,4,3,2,3,3,No,Low Risk,5,Junior(3-5),4,4-7 Years,2,3,2,1,6
1010,Ex-Employee,1,Yes,35,35-45,Male,Divorced,4,Other,Research & Development,Laboratory Technician,1,2,Travel Rarely,14,Moderate (6-15 km),622,39,10074,3743,$3K-<6K,Lower Middle Income,24,1,4,Excellent,3,2,4,1,2.5,Yes,Moderate Risk,5,Junior(3-5),4,4-7 Years,2,0,2,1,2
1011,Active Employee,0,No,31,26-35,Female,Married,1,Life Sciences,Research & Development,Manufacturing Director,2,3,Travel Frequently,1,Near (0-5 km),853,96,11275,4148,$3K-<6K,Lower Middle Income,12,1,3,Good,3,1,3,3,2.5,No,Low Risk,4,Junior(3-5),4,4-7 Years,3,0,3,1,1
1012,Active Employee,0,No,18,18-25,Male,Single,2,Life Sciences,Research & Development,Research Scientist,1,3,Non-Travel,5,Near (0-5 km),287,73,13493,1051,<$3K,Lower Income,15,0,3,Good,2,4,4,3,3.25,No,Low Risk,0,Fresher(0-2),0,New Joiner,0,0,0,1,2
1013,Active Employee,0,No,54,46-55,Female,Married,3,Technical Degree,Research & Development,Manufacturing Director,3,3,Travel Rarely,17,Far (16-30 km),1441,56,13943,10739,$10K-<15K,Upper Middle Income,11,1,3,Good,3,3,3,3,3,No,Low Risk,22,Expert(20+),10,8-10 Years,7,0,8,8,2
1014,Active Employee,0,No,35,35-45,Female,Divorced,4,Medical,Research & Development,Healthcare Representative,3,3,Travel Rarely,25,Far (16-30 km),583,57,6975,10388,$10K-<15K,Upper Middle Income,11,1,3,Good,3,3,3,2,2.75,Yes,High Risk,16,Senior(11-20),16,15+ Years,10,10,1,1,3
1015,Active Employee,0,No,30,26-35,Female,Married,2,Life Sciences,Research & Development,Research Director,3,4,Travel Rarely,8,Moderate (6-15 km),153,73,17802,11416,$10K-<15K,Upper Middle Income,12,3,3,Good,2,1,3,2,2,Yes,High Risk,9,Mid-Level(6-10),8,8-10 Years,7,1,7,0,4
1016,Ex-Employee,1,Yes,20,18-25,Female,Single,3,Medical,Research & Development,Research Scientist,1,2,Travel Rarely,11,Moderate (6-15 km),1097,98,18275,2600,<$3K,Lower Income,15,0,3,Good,4,1,1,3,2.25,Yes,Moderate Risk,1,Fresher(0-2),1,1-3 Years,0,0,0,1,2
1017,Ex-Employee,1,Yes,30,26-35,Female,Single,3,Medical,Research & Development,Laboratory Technician,1,3,Travel Frequently,5,Near (0-5 km),109,60,25725,2422,<$3K,Lower Income,17,0,3,Good,2,2,1,3,2,No,Low Risk,4,Junior(3-5),3,1-3 Years,2,1,2,0,3
1018,Active Employee,0,No,26,26-35,Male,Married,2,Medical,Research & Development,Manufacturing Director,2,4,Travel Rarely,2,Near (0-5 km),1066,32,3334,5472,$3K-<6K,Lower Middle Income,12,0,3,Good,4,4,2,3,3.25,No,Low Risk,8,Mid-Level(6-10),8,8-10 Years,7,1,3,1,2
1019,Active Employee,0,No,22,18-25,Male,Married,1,Life Sciences,Research & Development,Laboratory Technician,1,1,Travel Rarely,8,Moderate (6-15 km),217,94,6881,2451,<$3K,Lower Income,15,1,3,Good,2,1,1,2,1.5,No,Low Risk,4,Junior(3-5),4,4-7 Years,3,1,1,1,3
1022,Active Employee,0,No,48,46-55,Male,Single,3,Life Sciences,Research & Development,Healthcare Representative,2,2,Travel Rarely,6,Moderate (6-15 km),277,97,13119,4240,$3K-<6K,Lower Middle Income,13,0,3,Good,1,3,4,3,2.75,No,Low Risk,19,Senior(11-20),2,1-3 Years,2,2,2,2,0
1024,Active Employee,0,No,48,46-55,Male,Single,4,Life Sciences,Research & Development,Healthcare Representative,3,2,Travel Rarely,4,Near (0-5 km),1355,78,22245,10999,$10K-<15K,Upper Middle Income,14,0,3,Good,3,3,2,3,2.75,No,Low Risk,27,Expert(20+),15,10-15 Years,11,4,8,7,3
1025,Active Employee,0,No,41,35-45,Female,Single,2,Medical,Research & Development,Manufacturing Director,2,3,Travel Rarely,7,Moderate (6-15 km),549,42,23371,5003,$3K-<6K,Lower Middle Income,14,0,3,Good,4,3,2,3,3,No,Low Risk,8,Mid-Level(6-10),2,1-3 Years,2,2,1,6,6
1026,Active Employee,0,No,39,35-45,Female,Married,1,Life Sciences,Research & Development,Manufacturing Director,4,2,Travel Rarely,1,Near (0-5 km),466,65,7060,12742,$10K-<15K,Upper Middle Income,16,1,3,Good,4,4,3,3,3.5,No,Low Risk,21,Expert(20+),21,15+ Years,6,11,8,1,3
1027,Active Employee,0,No,27,26-35,Female,Married,4,Life Sciences,Research & Development,Manufacturing Director,2,3,Travel Rarely,2,Near (0-5 km),1055,47,4658,4227,$3K-<6K,Lower Middle Income,18,1,3,Good,1,4,2,3,2.5,No,Low Risk,4,Junior(3-5),3,1-3 Years,2,2,2,0,2
1028,Active Employee,0,No,35,35-45,Male,Divorced,3,Other,Research & Development,Laboratory Technician,1,3,Travel Rarely,10,Moderate (6-15 km),802,45,9541,3917,$3K-<6K,Lower Middle Income,20,1,4,Excellent,2,4,1,2,2.25,No,Low Risk,3,Junior(3-5),3,1-3 Years,2,1,2,1,4
1029,Active Employee,0,No,42,35-45,Male,Married,2,Marketing,Sales,Manager,5,3,Travel Rarely,5,Near (0-5 km),265,90,7770,18303,$15K+,Higher Income,13,0,3,Good,4,3,2,4,3.25,No,Low Risk,21,Expert(20+),1,1-3 Years,0,0,0,6,3
1030,Active Employee,0,No,50,46-55,Male,Married,3,Life Sciences,Research & Development,Laboratory Technician,1,3,Travel Rarely,9,Moderate (6-15 km),804,64,20165,2380,<$3K,Lower Income,18,0,3,Good,1,4,2,3,2.5,No,Low Risk,8,Mid-Level(6-10),1,1-3 Years,0,0,0,4,5
1032,Active Employee,0,No,59,56+,Female,Single,3,Life Sciences,Research & Development,Manufacturing Director,4,2,Travel Rarely,2,Near (0-5 km),715,69,21829,13726,$10K-<15K,Upper Middle Income,13,0,3,Good,3,4,1,3,2.75,Yes,Moderate Risk,30,Expert(20+),5,4-7 Years,3,4,3,3,4
1033,Ex-Employee,1,Yes,37,35-45,Female,Married,2,Medical,Research & Development,Healthcare Representative,2,1,Travel Rarely,11,Moderate (6-15 km),1141,61,14382,4777,$3K-<6K,Lower Middle Income,15,0,3,Good,1,2,1,1,1.25,No,Low Risk,15,Senior(11-20),1,1-3 Years,0,0,0,5,2
1034,Active Employee,0,No,55,46-55,Male,Married,4,Medical,Research & Development,Healthcare Representative,2,3,Travel Frequently,18,Far (16-30 km),135,62,12992,6385,$6K-<10K,Middle Income,14,2,3,Good,3,2,4,3,3,Yes,High Risk,17,Senior(11-20),8,8-10 Years,7,6,7,3,3
1035,Active Employee,0,No,41,35-45,Female,Divorced,1,Life Sciences,Research & Development,Research Director,5,1,Non-Travel,7,Moderate (6-15 km),247,55,20284,19973,$15K+,Higher Income,22,2,4,Excellent,2,3,2,3,2.5,No,Low Risk,21,Expert(20+),21,15+ Years,16,5,10,1,3
1036,Active Employee,0,No,38,35-45,Male,Single,4,Life Sciences,Sales,Sales Executive,2,3,Travel Rarely,3,Near (0-5 km),1035,42,4981,6861,$6K-<10K,Middle Income,12,0,3,Good,2,4,3,3,3,Yes,Moderate Risk,19,Senior(11-20),1,1-3 Years,0,0,0,8,1
1037,Ex-Employee,1,Yes,26,26-35,Male,Single,2,Medical,Sales,Sales Executive,2,1,Non-Travel,29,Far (16-30 km),265,79,21813,4969,$3K-<6K,Lower Middle Income,18,0,3,Good,2,1,4,3,2.5,No,Low Risk,7,Mid-Level(6-10),2,1-3 Years,2,2,2,8,6
1038,Ex-Employee,1,Yes,52,46-55,Female,Married,1,Marketing,Sales,Manager,5,1,Travel Rarely,2,Near (0-5 km),266,57,25846,19845,$15K+,Higher Income,15,1,3,Good,1,4,4,3,3,No,Low Risk,33,Expert(20+),32,15+ Years,14,6,9,1,3
1039,Active Employee,0,No,44,35-45,Female,Married,3,Medical,Sales,Sales Executive,4,4,Travel Rarely,28,Far (16-30 km),1448,53,11737,13320,$10K-<15K,Upper Middle Income,18,1,3,Good,4,4,3,3,3.5,Yes,High Risk,23,Expert(20+),12,10-15 Years,11,11,11,3,2
1040,Active Employee,0,No,50,46-55,Female,Married,3,Life Sciences,Sales,Sales Executive,2,3,Non-Travel,1,Near (0-5 km),145,95,24920,6347,$6K-<10K,Middle Income,12,1,3,Good,4,3,1,3,2.75,No,Low Risk,19,Senior(11-20),18,15+ Years,7,0,13,0,3
1042,Ex-Employee,1,Yes,36,35-45,Female,Single,4,Life Sciences,Research & Development,Laboratory Technician,1,4,Travel Rarely,16,Far (16-30 km),885,43,8269,2743,<$3K,Lower Income,16,0,3,Good,3,1,3,3,2.5,No,Low Risk,18,Senior(11-20),17,15+ Years,13,15,14,1,1
1043,Active Employee,0,No,39,35-45,Female,Single,3,Medical,Research & Development,Manufacturing Director,3,3,Travel Frequently,22,Far (16-30 km),945,82,5083,10880,$10K-<15K,Upper Middle Income,13,0,3,Good,4,1,3,3,2.75,Yes,High Risk,21,Expert(20+),21,15+ Years,6,2,8,1,2
1044,Active Employee,0,No,33,26-35,Female,Single,1,Life Sciences,Sales,Sales Representative,1,2,Non-Travel,8,Moderate (6-15 km),1038,88,21437,2342,<$3K,Lower Income,19,0,3,Good,2,4,4,2,3,No,Low Risk,3,Junior(3-5),2,1-3 Years,2,2,2,0,2
1045,Active Employee,0,No,45,35-45,Female,Married,2,Life Sciences,Sales,Manager,4,3,Travel Rarely,11,Moderate (6-15 km),1234,90,5404,17650,$15K+,Higher Income,13,1,3,Good,4,4,2,4,3.5,No,Low Risk,26,Expert(20+),9,8-10 Years,3,1,1,3,4
1046,Active Employee,0,No,32,26-35,Female,Single,4,Medical,Research & Development,Laboratory Technician,1,3,Non-Travel,29,Far (16-30 km),1109,69,11135,4025,$3K-<6K,Lower Middle Income,12,0,3,Good,4,3,2,3,3,No,Low Risk,10,Mid-Level(6-10),8,8-10 Years,7,7,7,9,2
1047,Active Employee,0,No,34,26-35,Male,Divorced,4,Marketing,Sales,Sales Executive,2,4,Travel Rarely,1,Near (0-5 km),216,75,12278,9725,$6K-<10K,Middle Income,11,1,3,Good,2,4,4,2,3,No,Low Risk,16,Senior(11-20),15,10-15 Years,1,0,9,0,2
1048,Active Employee,0,No,59,56+,Male,Married,2,Technical Degree,Sales,Manager,3,3,Travel Rarely,1,Near (0-5 km),1089,66,11038,11904,$10K-<15K,Upper Middle Income,14,1,3,Good,2,4,3,1,2.5,Yes,Moderate Risk,14,Senior(11-20),6,4-7 Years,4,0,4,3,1
1049,Active Employee,0,No,45,35-45,Male,Single,4,Medical,Human Resources,Human Resources,1,3,Travel Rarely,24,Far (16-30 km),788,36,8318,2177,<$3K,Lower Income,16,0,3,Good,2,2,1,3,2,No,Low Risk,6,Mid-Level(6-10),6,4-7 Years,3,0,4,1,3
1050,Active Employee,0,No,53,46-55,Female,Married,3,Marketing,Sales,Sales Executive,3,2,Travel Frequently,2,Near (0-5 km),124,38,23537,7525,$6K-<10K,Middle Income,12,1,3,Good,3,2,1,3,2.25,No,Low Risk,30,Expert(20+),15,10-15 Years,7,6,12,2,2
1052,Ex-Employee,1,Yes,36,35-45,Male,Divorced,3,Other,Research & Development,Laboratory Technician,2,3,Travel Rarely,15,Moderate (6-15 km),660,81,7858,4834,$3K-<6K,Lower Middle Income,14,1,3,Good,1,3,2,2,2,No,Low Risk,9,Mid-Level(6-10),1,1-3 Years,0,0,0,7,3
1053,Ex-Employee,1,Yes,26,26-35,Male,Married,3,Life Sciences,Research & Development,Research Scientist,1,3,Travel Frequently,2,Near (0-5 km),342,57,15346,2042,<$3K,Lower Income,14,1,3,Good,1,1,2,3,1.75,Yes,High Risk,6,Mid-Level(6-10),3,1-3 Years,2,1,2,6,2
1055,Active Employee,0,No,34,26-35,Female,Married,4,Life Sciences,Sales,Sales Representative,1,3,Travel Rarely,10,Moderate (6-15 km),1333,87,18410,2220,<$3K,Lower Income,19,1,3,Good,3,3,4,3,3.25,Yes,Moderate Risk,1,Fresher(0-2),1,1-3 Years,1,0,0,1,2
1056,Active Employee,0,No,28,26-35,Male,Married,1,Medical,Sales,Sales Representative,1,3,Travel Rarely,10,Moderate (6-15 km),1144,74,23384,1052,<$3K,Lower Income,22,0,4,Excellent,4,2,2,3,2.75,No,Low Risk,1,Fresher(0-2),1,1-3 Years,0,0,0,1,5
1060,Active Employee,0,No,38,35-45,Male,Married,4,Other,Research & Development,Research Scientist,1,3,Travel Frequently,3,Near (0-5 km),1186,44,2997,2821,<$3K,Lower Income,16,1,3,Good,3,3,1,3,2.5,No,Low Risk,8,Mid-Level(6-10),2,1-3 Years,2,2,2,3,2
1061,Active Employee,0,No,50,46-55,Male,Married,4,Medical,Research & Development,Research Director,5,3,Travel Rarely,2,Near (0-5 km),1464,62,12853,19237,$15K+,Higher Income,11,1,3,Good,2,3,4,2,2.75,Yes,High Risk,29,Expert(20+),8,8-10 Years,1,7,7,2,2
1062,Active Employee,0,No,37,35-45,Female,Single,3,Other,Research & Development,Healthcare Representative,2,3,Travel Rarely,3,Near (0-5 km),124,35,13848,4107,$3K-<6K,Lower Middle Income,15,0,3,Good,4,2,1,2,2.25,No,Low Risk,8,Mid-Level(6-10),4,4-7 Years,3,0,1,3,3
1066,Active Employee,0,No,40,35-45,Male,Married,3,Marketing,Sales,Sales Executive,2,3,Travel Rarely,26,Far (16-30 km),300,74,22217,8396,$6K-<10K,Middle Income,14,1,3,Good,3,1,2,2,2,No,Low Risk,8,Mid-Level(6-10),7,4-7 Years,7,7,5,1,3
1068,Active Employee,0,No,26,26-35,Female,Divorced,1,Medical,Research & Development,Research Scientist,1,2,Travel Frequently,1,Near (0-5 km),921,66,25265,2007,<$3K,Lower Income,13,2,3,Good,1,3,3,3,2.5,No,Low Risk,5,Junior(3-5),5,4-7 Years,3,1,3,1,5
1069,Active Employee,0,No,46,46-55,Male,Divorced,4,Medical,Research & Development,Research Director,5,3,Travel Rarely,1,Near (0-5 km),430,40,21445,19627,$15K+,Higher Income,17,2,3,Good,4,4,4,3,3.75,No,Low Risk,23,Expert(20+),2,1-3 Years,2,2,2,9,0
1070,Active Employee,0,No,54,46-55,Female,Married,4,Life Sciences,Sales,Sales Executive,3,2,Travel Rarely,2,Near (0-5 km),1082,41,8392,10686,$10K-<15K,Upper Middle Income,11,1,3,Good,3,3,2,3,2.75,No,Low Risk,13,Senior(11-20),9,8-10 Years,4,7,0,6,4
1071,Active Employee,0,No,56,56+,Female,Married,3,Medical,Research & Development,Research Scientist,1,3,Travel Frequently,9,Moderate (6-15 km),1240,63,12154,2942,<$3K,Lower Income,19,1,3,Good,1,3,2,3,2.25,No,Low Risk,18,Senior(11-20),5,4-7 Years,4,0,3,2,4
1073,Active Employee,0,No,36,35-45,Female,Single,5,Medical,Research & Development,Manufacturing Director,3,2,Travel Rarely,12,Moderate (6-15 km),796,51,15669,8858,$6K-<10K,Middle Income,11,0,3,Good,4,4,2,2,3,No,Low Risk,15,Senior(11-20),14,10-15 Years,8,7,8,0,2
1074,Active Employee,0,No,55,46-55,Male,Single,1,Medical,Research & Development,Manager,4,2,Non-Travel,2,Near (0-5 km),444,40,17323,16756,$15K+,Higher Income,15,0,3,Good,3,1,2,4,2.5,No,Low Risk,31,Expert(20+),9,8-10 Years,7,6,2,7,3
1076,Active Employee,0,No,43,35-45,Male,Divorced,3,Medical,Sales,Sales Executive,3,2,Travel Rarely,25,Far (16-30 km),415,79,5268,10798,$10K-<15K,Upper Middle Income,13,1,3,Good,3,4,3,3,3.25,No,Low Risk,18,Senior(11-20),1,1-3 Years,0,0,0,5,5
1077,Ex-Employee,1,Yes,20,18-25,Female,Single,3,Marketing,Sales,Sales Representative,1,3,Travel Frequently,9,Moderate (6-15 km),769,54,17205,2323,<$3K,Lower Income,14,0,3,Good,4,4,2,3,3.25,Yes,Moderate Risk,2,Fresher(0-2),2,1-3 Years,2,0,2,1,3
1079,Ex-Employee,1,Yes,21,18-25,Female,Single,3,Life Sciences,Research & Development,Laboratory Technician,1,2,Travel Rarely,10,Moderate (6-15 km),1334,36,17258,1416,<$3K,Lower Income,13,0,3,Good,3,1,1,2,1.75,No,Low Risk,1,Fresher(0-2),1,1-3 Years,0,1,0,1,6
1080,Active Employee,0,No,46,46-55,Female,Divorced,4,Life Sciences,Research & Development,Research Scientist,2,2,Travel Rarely,8,Moderate (6-15 km),1003,74,21029,4615,$3K-<6K,Lower Middle Income,23,3,4,Excellent,4,1,1,3,2.25,Yes,Moderate Risk,19,Senior(11-20),16,15+ Years,13,1,7,8,2
1081,Ex-Employee,1,Yes,51,46-55,Male,Married,4,Life Sciences,Research & Development,Research Scientist,1,3,Travel Rarely,4,Near (0-5 km),1323,34,10332,2461,<$3K,Lower Income,12,3,3,Good,1,3,3,4,2.75,Yes,Moderate Risk,18,Senior(11-20),10,8-10 Years,0,2,7,9,2
1082,Ex-Employee,1,Yes,28,26-35,Male,Single,2,Technical Degree,Research & Development,Healthcare Representative,3,2,Non-Travel,24,Far (16-30 km),1366,72,12355,8722,$6K-<10K,Middle Income,12,0,3,Good,2,1,1,2,1.5,No,Low Risk,10,Mid-Level(6-10),10,8-10 Years,7,1,9,1,2
1083,Active Employee,0,No,26,26-35,Male,Married,2,Medical,Research & Development,Laboratory Technician,1,2,Travel Rarely,1,Near (0-5 km),192,59,11141,3955,$3K-<6K,Lower Middle Income,16,2,3,Good,1,1,1,3,1.5,No,Low Risk,6,Mid-Level(6-10),5,4-7 Years,3,1,3,1,2
1084,Active Employee,0,No,30,26-35,Male,Married,3,Other,Research & Development,Manufacturing Director,2,3,Travel Rarely,20,Far (16-30 km),1176,85,9096,9957,$6K-<10K,Middle Income,15,1,3,Good,3,1,3,2,2.25,No,Low Risk,7,Mid-Level(6-10),6,4-7 Years,2,0,2,0,1
1085,Active Employee,0,No,41,35-45,Female,Married,2,Technical Degree,Research & Development,Research Scientist,1,4,Travel Rarely,7,Moderate (6-15 km),509,43,18863,3376,$3K-<6K,Lower Middle Income,13,0,3,Good,2,3,3,3,2.75,No,Low Risk,10,Mid-Level(6-10),10,8-10 Years,6,0,8,1,3
1088,Active Employee,0,No,38,35-45,Female,Married,1,Life Sciences,Research & Development,Healthcare Representative,3,2,Travel Rarely,17,Far (16-30 km),330,65,24608,8823,$6K-<10K,Middle Income,18,1,3,Good,3,3,1,2,2.25,No,Low Risk,20,Senior(11-20),19,15+ Years,9,1,9,0,4
1092,Active Employee,0,No,40,35-45,Male,Married,4,Technical Degree,Research & Development,Healthcare Representative,3,3,Travel Rarely,20,Far (16-30 km),1492,61,26542,10322,$10K-<15K,Upper Middle Income,20,1,4,Excellent,1,4,4,3,3,No,Low Risk,14,Senior(11-20),11,10-15 Years,10,11,1,4,6
1094,Active Employee,0,No,27,26-35,Male,Married,5,Life Sciences,Research & Development,Laboratory Technician,1,1,Non-Travel,8,Moderate (6-15 km),1277,87,5869,4621,$3K-<6K,Lower Middle Income,19,3,3,Good,1,3,4,3,2.75,No,Low Risk,3,Junior(3-5),3,1-3 Years,2,1,2,1,4
1096,Active Employee,0,No,55,46-55,Male,Married,1,Life Sciences,Research & Development,Manufacturing Director,3,3,Travel Frequently,2,Near (0-5 km),1091,65,15813,10976,$10K-<15K,Upper Middle Income,18,1,3,Good,4,2,2,3,2.75,No,Low Risk,23,Expert(20+),3,1-3 Years,2,1,2,3,4
1097,Active Employee,0,No,28,26-35,Female,Single,3,Other,Research & Development,Research Scientist,2,3,Travel Rarely,10,Moderate (6-15 km),857,59,7909,3660,$3K-<6K,Lower Middle Income,13,0,3,Good,3,3,4,4,3.5,No,Low Risk,10,Mid-Level(6-10),8,8-10 Years,7,1,7,3,4
1098,Ex-Employee,1,Yes,44,35-45,Male,Married,2,Medical,Human Resources,Human Resources,3,2,Travel Rarely,1,Near (0-5 km),1376,91,2326,10482,$10K-<15K,Upper Middle Income,14,1,3,Good,2,1,4,3,2.5,No,Low Risk,24,Expert(20+),20,15+ Years,6,3,6,9,1
1099,Active Employee,0,No,33,26-35,Male,Divorced,3,Life Sciences,Research & Development,Healthcare Representative,3,2,Travel Rarely,5,Near (0-5 km),654,34,21214,7119,$6K-<10K,Middle Income,15,1,3,Good,4,4,3,3,3.5,No,Low Risk,9,Mid-Level(6-10),3,1-3 Years,2,1,2,4,2
1100,Ex-Employee,1,Yes,35,35-45,Male,Single,3,Technical Degree,Sales,Sales Executive,3,3,Travel Rarely,4,Near (0-5 km),1204,86,10333,9582,$6K-<10K,Middle Income,22,0,4,Excellent,4,1,1,3,2.25,Yes,Moderate Risk,9,Mid-Level(6-10),8,8-10 Years,7,4,7,0,2
1101,Ex-Employee,1,Yes,33,26-35,Female,Single,4,Medical,Research & Development,Research Scientist,2,2,Travel Frequently,29,Far (16-30 km),827,54,3129,4508,$3K-<6K,Lower Middle Income,22,0,4,Excellent,1,3,2,3,2.25,No,Low Risk,14,Senior(11-20),13,10-15 Years,7,3,8,1,4
